Settings,,,Holdings,,,,
,,,Asset ID,Asset Name,ISIN,Osmosis Sector,Osmosis Sector - June 19
,,,USAU1C1,MARTIN MARIETTA MATERIALS INC,US5732841060,N/A,N/A
,,,USAUCM1,POLARIS INC,US7310681025,N/A,N/A
,,,USAV181,WESTINGHOUSE AIR BRAKE TECHN CORP,US9297401088,N/A,N/A
,,,USAV8K1,ERIE INDEMNITY CO,US29530P1021,N/A,N/A
,,,USAV9B1,INVESCO LTD,BMG491BT1088,N/A,N/A
,,,USAVB71,EVEREST RE GROUP LTD,BMG3223R1088,N/A,N/A
,,,USAVEH1,DAVITA INC,US23918K1088,N/A,N/A
,,,USAVFK1,HENRY SCHEIN INC,US8064071025,N/A,N/A
,,,USAVUV1,ALEXION PHARMACEUTICALS INC,US0153511094,N/A,N/A
,,,USAW9L1,NEUROCRINE BIOSCIENCES INC,US64125C1099,N/A,N/A
,,,USAWDC1,ANSYS INC,US03662Q1058,N/A,N/A
,,,USAWFJ1,CHECK POINT SOFTWARE TECHNOLOGIES LTD,IL0010824113,N/A,N/A
,,,USAWFO1,FACTSET RESEARCH SYSTEMS INC,US3030751057,N/A,N/A
,,,USAWML1,E*TRADE FINANCIAL CORP,US2692464017,N/A,N/A
,,,USAWY11,NATIONAL OILWELL VARCO INC,US6370711011,N/A,N/A
,,,USAX3A1,STEEL DYNAMICS INC,US8581191009,N/A,N/A
,,,USAXB61,VAIL RESORTS INC,US91879Q1094,N/A,N/A
,,,USAXLF1,AUTOLIV INC,US0528001094,Automobiles & Parts,Automobiles & Parts
,,,USAXQ21,ALEXANDRIA REAL ESTATE EQUITIES INC,US0152711091,N/A,N/A
,,,USAXT41,QORVO INC,US74736K1016,N/A,N/A
,,,USAXTI1,SAREPTA THERAPEUTICS INC,US8036071004,N/A,N/A
,,,USAXUW1,RALPH LAUREN CORP,US7512121010,N/A,N/A
,,,USAXWF1,BOSTON PROPERTIES INC,US1011211018,N/A,N/A
,,,USAY141,IRON MOUNTAIN INC,US46284V1017,N/A,N/A
,,,USAY4F1,JONES LANG LASALLE INC,US48020Q1076,N/A,N/A
,,,USAY8V1,PIONEER NATURAL RESOURCES CO,US7237871071,N/A,N/A
,,,USAY9S1,SL GREEN REALTY CORP,US78440X1019,N/A,N/A
,,,USAYMB1,C.H. ROBINSON WORLDWIDE INC,US12541W2098,N/A,N/A
,,,USAYRO1,METTLER-TOLEDO INTERNATIONAL INC,US5926881054,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,USAYSX1,PROLOGIS INC,US74340W1036,N/A,N/A
,,,USAYVR1,INGREDION INC,US4571871023,N/A,N/A
,,,USAYXG1,UNITED RENTALS INC,US9113631090,Industrial Transportation,Industrial Transportation
,,,USAZ3G1,W. P. CAREY INC,US92936U1097,N/A,N/A
,,,USAZ7Y2,AMERICAN TOWER CORP,US03027X1000,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,USAZPE1,COGNIZANT TECHNOLOGY SOLUTIONS CORP,US1924461023,Software & Computer Services,Software & Computer Services
,,,USAZRU1,REPUBLIC SERVICES INC,US7607591002,N/A,N/A
,,,USAZXI1,CROWN CASTLE INTERNATIONAL CORP,US22822V1017,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,USA4XL1,NETFLIX INC,US64110L1061,N/A,N/A
,,,SWEBAR1,ALFA LAVAL AB,SE0000695876,Industrial Engineering,Industrial Engineering
,,,UKIHQN1,INTERTEK GROUP PLC,GB0031638363,N/A,N/A
,,,JPNGKB1,JAPAN RETAIL FUND INVESTMENT CORP,JP3039710003,N/A,N/A
,,,JPNGKC1,ORIX JREIT INC,JP3040880001,N/A,N/A
,,,JPNGKD1,JAPAN PRIME REALTY INVESTMENT CORP,JP3040890000,N/A,N/A
,,,SPACRB1,ENAGAS SA,ES0130960018,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,USA4ZC1,NASDAQ INC,US6311031081,N/A,N/A
,,,AUSDRL1,BLUESCOPE STEEL LTD,AU000000BSL0,Industrial Metals,Industrial Metals
,,,CANKWQ1,PARKLAND FUEL CORP,CA70137T1057,N/A,N/A
,,,UKIHRN1,BURBERRY GROUP PLC,GB0031743007,Personal Goods,Personal Goods
,,,JPNGKI1,AEON MALL CO LTD,JP3131430005,Travel & Leisure,Travel & Leisure
,,,SINBHH1,CAPITALAND MALL TRUST,SG1M51904654,N/A,N/A
,,,USA51F1,XPO LOGISTICS INC,US9837931008,Industrial Transportation,Industrial Transportation
,,,HKGBTB1,BOC HONG KONG HOLDINGS LTD,HK2388011192,N/A,N/A
,,,USA53C1,IPG PHOTONICS CORP,US44980X1090,N/A,N/A
,,,USA55P1,WYNN RESORTS LTD,US9831341071,N/A,N/A
,,,JPNGLP1,SOHGO SECURITY SERVICES,JP3431900004,N/A,N/A
,,,AUSDSS1,WORLEY LTD,AU000000WOR2,N/A,N/A
,,,SINBHR1,ASCENDAS REAL ESTATE INVESTMENT TRUST,SG1M77906915,N/A,N/A
,,,USA57A1,CME GROUP INC,US12572Q1058,N/A,N/A
,,,USA57J1,SEAGATE TECHNOLOGY PLC,IE00B58JVZ52,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,ITAATZ1,TENARIS SA,LU0156801721,N/A,N/A
,,,CANLCJ1,KEYERA CORP,CA4932711001,Oil Equipment & Services,Oil Equipment & Services
,,,JPNGOP1,SEIKO EPSON CORP,JP3414750004,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,USA5EZ1,AMCOR PLC,JE00BJ1F3079,General Industrials,General Industrials
,,,JPNGOV1,RENESAS ELECTRONICS CORP,JP3164720009,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,AUSDUC1,INCITEC PIVOT LTD,AU000000IPL1,Chemicals,Chemicals
,,,JPNGPK1,TOKYO CENTURY CORP,JP3424950008,N/A,N/A
,,,USA7WR1,LKQ CORP,US5018892084,N/A,N/A
,,,JPNGPX1,KAKAKU.COM INC,JP3206000006,N/A,N/A
,,,UKIHVW1,MELROSE INDUSTRIES PLC,GB00BZ1G4322,N/A,N/A
,,,USA3R53,NRG ENERGY INC,US6293775085,Electricity,Electricity
,,,JPNGRG1,UNITED URBAN INVESTMENT CORP,JP3045540006,N/A,N/A
,,,FRAFJQ1,ILIAD SA,FR0004035913,N/A,N/A
,,,USA8QL1,ASSURANT INC,US04621X1081,N/A,N/A
,,,JPNCZN1,SHINSEI BANK LTD,JP3729000004,N/A,N/A
,,,BELARK1,PROXIMUS SA,BE0003810273,Fixed Line Telecommunications,Fixed Line Telecommunications
,,,USA1CU1,SIGNATURE BANK,US82669G1040,N/A,N/A
,,,NORAVH1,YARA INTERNATIONAL ASA,NO0010208051,Chemicals,Chemicals
,,,SWECAL1,MILLICOM INTERNATIONAL CELLULAR SA,SE0001174970,N/A,N/A
,,,ITAAUJ1,TERNA RETE ELETTRICA NAZIONALE SPA,IT0003242622,Electricity,Electricity
,,,JPNGSY1,JAPAN EXCHANGE GROUP INC,JP3183200009,N/A,N/A
,,,NZEAWR1,A2 MILK COMPANY,NZATME0002S8,N/A,N/A
,,,SINBLE1,CAPITALAND COMMERCIAL TRUST UNITS,SG1P32918333,N/A,N/A
,,,USA1491,ALNYLAM PHARMACEUTICALS INC,US02043Q1076,N/A,N/A
,,,USA1HH1,LIBERTY GLOBAL PLC,GB00B8W67662,Media,Media
,,,USA1CB1,CBRE GROUP INC,US12504L1098,N/A,N/A
,,,USA1MI1,SALESFORCE.COM INC,US79466L3024,N/A,N/A
,,,JPNGUE1,ASAHI INTECC,JP3110650003,N/A,N/A
,,,FRAFJT1,BIOMERIEUX SA,FR0013280286,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,USA1G51,DOMINO'S PIZZA INC,US25754A2015,N/A,N/A
,,,AUSDXF1,MAGELLAN FINANCIAL GROUP LTD,AU000000MFG4,N/A,N/A
,,,USA1UL1,WESTLAKE CHEMICAL CORP,US9604131022,N/A,N/A
,,,USA1J71,EXTRA SPACE STORAGE INC,US30225T1025,N/A,N/A
,,,USA1LI1,ALPHABET INC,US02079K3059,Software & Computer Services,Software & Computer Services
,,,JPNGVJ1,M3,JP3435750009,N/A,N/A
,,,UKIIFH1,ADMIRAL GROUP PLC,GB00B02J6398,N/A,N/A
,,,JPNGVU1,ELECTRIC POWER DEVELOPMENT CO LTD,JP3551200003,Electricity,Electricity
,,,USA1JR1,DIGITAL REALTY TRUST INC,US2538681030,N/A,N/A
,,,USA1SO1,MARKETAXESS HOLDINGS INC,US57060D1081,N/A,N/A
,,,JPNGWW1,INPEX CORP,JP3294460005,Oil & Gas Producers,Oil & Gas Producers
,,,SPACRP1,FERROVIAL SA,ES0118900010,Industrial Transportation,Industrial Transportation
,,,CAN14X1,INTACT FINANCIAL CORP,CA45823T1066,N/A,N/A
,,,USA1TY1,LAS VEGAS SANDS CORP,US5178341070,Travel & Leisure,Travel & Leisure
,,,FRAFKD1,SES SA,LU0088087324,N/A,N/A
,,,SINBNG1,SUNTEC REAL ESTATE INVESTMENT TRUST,SG1Q52922370,N/A,N/A
,,,USA1IJ1,CELANESE CORP,US1508701034,Chemicals,Chemicals
,,,GERBVU1,LANXESS AG,DE0005470405,Chemicals,Chemicals
,,,JPNGYN1,HAKUHODO DY HOLDINGS INC,JP3766550002,N/A,N/A
,,,UKIIKE1,GVC HOLDINGS PLC,IM00B5VQMV65,Travel & Leisure,Travel & Leisure
,,,FINAIO1,NESTE OYJ,FI0009013296,Oil & Gas Producers,Oil & Gas Producers
,,,JPNGZO1,GMO PAYMENT GATEWAY,JP3385890003,N/A,N/A
,,,USA1PG1,DEXCOM INC,US2521311074,N/A,N/A
,,,AUTALR1,RAIFFEISEN BANK INTERNATIONAL AG,AT0000606306,N/A,N/A
,,,AUSGCW1,SEEK LTD,AU000000SEK6,Support Services,Support Services
,,,UKIIPU1,MICRO FOCUS INTERNATIONAL PLC,GB00BJ1F4N75,N/A,N/A
,,,GERBWA1,MTU AERO ENGINES AG,DE000A0D9PT0,Aerospace & Defense,Aerospace & Defense
,,,USA24M1,MEDICAL PROPERTIES TRUST INC,US58463J3041,N/A,N/A
,,,FRAFKM1,ENGIE,FR0010208488,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,USA1RY1,DISCOVERY INC,US25470F1049,N/A,N/A
,,,UKIBHX3,ROYAL DUTCH SHELL PLC,GB00B03MLX29,Oil & Gas Producers,Oil & Gas Producers
,,,USA1LP1,CF INDUSTRIES HOLDINGS INC,US1252691001,Chemicals,Chemicals
,,,USA1HH3,LIBERTY GLOBAL PLC,GB00B8W67B19,Media,Media
,,,USA1HF1,AMERIPRISE FINANCIAL INC,US03076C1062,N/A,N/A
,,,USA91R1,AMERICAN AIRLINES GROUP,US02376R1023,Travel & Leisure,Travel & Leisure
,,,USA26R1,FIDELITY NATIONAL FINANCIAL INC,US31620R3030,N/A,N/A
,,,DENAQX1,TRYG A/S,DK0060636678,N/A,N/A
,,,BELARP1,TELENET GROUP HOLDING NV,BE0003826436,Media,Media
,,,USA38Z1,IHS MARKIT,BMG475671050,Media,Media
,,,JPNHDF1,SUMCO CORP,JP3322930003,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,USA3AI1,INTERCONTINENTAL EXCHANGE INC,US45866F1049,N/A,N/A
,,,USA94Z1,UNDER ARMOUR INC,US9043111072,N/A,N/A
,,,FRAFKV1,ELECTRICITE DE FRANCE SA,FR0010242511,Electricity,Electricity
,,,HKGDBM1,LINK REAL ESTATE INVESTMENT TRUST,HK0823032773,N/A,N/A
,,,FRAFLA1,EUTELSAT COMMUNICATIONS SA,FR0010221234,N/A,N/A
,,,SWIATG1,DUFRY AG,CH0023405456,N/A,N/A
,,,SWECCX1,ICA GRUPPEN AB,SE0000652216,N/A,N/A
,,,USA1V31,LIVE NATION ENTERTAINMENT INC,US5380341090,N/A,N/A
,,,AUSGIA1,AUSNET SERVICES LTD,AU000000AST5,Electricity,Electricity
,,,FRAFLB1,IPSEN SA,FR0010259150,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,USA1Y21,CHIPOTLE MEXICAN GRILL INC,US1696561059,N/A,N/A
,,,USAAEZ3,UNITED AIRLINES HOLDINGS INC,US9100471096,Travel & Leisure,Travel & Leisure
,,,SWIATI1,PARTNERS GROUP HOLDING AG,CH0024608827,N/A,N/A
,,,USA8X21,TRANSDIGM GROUP INC,US8936411003,N/A,N/A
,,,JPNHGQ1,PERSOL HOLDINGS CO,JP3547670004,N/A,N/A
,,,JPNHGT1,DAIWA HOUSE REIT I,JP3046390005,N/A,N/A
,,,CAN1G71,RESTAURANT BRANDS INTERNATIONAL INC,CA76131D1033,N/A,N/A
,,,FRAFMM1,LEGRAND SA,FR0010307819,Electronic & Electrical Equipment,Electronic & Electrical Equipment
,,,USA2RV3,LIBERTY SIRIUS XM,US5312294094,N/A,N/A
,,,CAN1731,THE STARS GROUP INC,CA85570W1005,N/A,N/A
,,,CAN17N1,CONSTELLATION SOFTWARE INC,CA21037X1006,N/A,N/A
,,,CAN1A61,WSP GLOBAL INC,CA92938W2022,Industrial Engineering,Industrial Engineering
,,,FRAFMO1,ARKEMA SA,FR0010313833,Chemicals,Chemicals
,,,USA39K1,MASTERCARD INCORPORATED,US57636Q1040,N/A,N/A
,,,SWECEC2,HUSQVARNA AB,SE0001662230,Household Goods,Household Goods
,,,FRAFMQ1,AEROPORTS DE PARIS,FR0010340141,Industrial Transportation,Industrial Transportation
,,,SPACRT1,GRIFOLS SA,ES0171996087,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,UKIJIK1,STD LIFE ABERDEEN,GB00BF8Q6K64,N/A,N/A
,,,GERBLQ2,DEUTSCHE WOHNEN SE,DE000A0HN5C6,N/A,N/A
,,,USA39B1,HANESBRANDS INC,US4103451021,Personal Goods,Personal Goods
,,,USA9BC1,WESTERN UNION CO,US9598021098,N/A,N/A
,,,BELARZ1,GALAPAGOS NV,BE0003818359,N/A,N/A
,,,JPNHKL1,NOMURA REAL ESTATE HOLDINGS INC,JP3762900003,N/A,N/A
,,,UKIJLL1,EXPERIAN PLC,GB00B19NLV48,Support Services,Support Services
,,,USA9781,LEIDOS HOLDINGS,US5253271028,N/A,N/A
,,,JPNHKV1,IDEMITSU KOSAN CO LTD,JP3142500002,Oil & Gas Producers,Oil & Gas Producers
,,,PORALF1,GALP ENERGIA SGPS SA,PTGAL0AM0009,Oil & Gas Producers,Oil & Gas Producers
,,,USA93Y1,OWENS CORNING,US6907421019,Construction & Materials,Construction & Materials
,,,NORAZG1,AKER BP ASA,NO0010345853,Oil & Gas Producers,Oil & Gas Producers
,,,JPNHLG1,AOZORA BANK LTD,JP3711200000,N/A,N/A
,,,CANAAU3,AIR CANADA,CA0089118776,N/A,N/A
,,,USA9DO1,SPIRIT AEROSYSTEMS HOLDINGS INC,US8485741099,N/A,N/A
,,,USA9TU1,AERCAP HOLDINGS NV,NL0000687663,N/A,N/A
,,,JPNHLT1,MONOTARO,JP3922950005,N/A,N/A
,,,GERBYY1,SYMRISE AG,DE000SYM9999,Chemicals,Chemicals
,,,USA9281,MELCO RESORTS & ENTERTAINMENT LTD,US5854641009,N/A,N/A
,,,USA9J31,CHARTER COMMUNICATIONS INC,US16119P1084,N/A,N/A
,,,IREAIJ1,SMURFIT KAPPA GROUP PLC,IE00B1RR8406,General Industrials,General Industrials
,,,USA1YT1,BROADRIDGE FINANCIAL SOLUTIONS INC,US11133T1034,N/A,N/A
,,,USA97W1,T-MOBILE US INC,US8725901040,N/A,N/A
,,,USADZR2,DELTA AIR LINES INC,US2473617023,Travel & Leisure,Travel & Leisure
,,,SINBST1,YANGZIJIANG SHIPBUILDING HOLDINGS LTD,SG1U76934819,N/A,N/A
,,,USA29K1,CONTINENTAL RESOURCES INC,US2120151012,N/A,N/A
,,,USA91F1,INSULET CORP,US45784P1012,N/A,N/A
,,,USA9A41,JAZZ PHARMACEUTICALS PLC,IE00B4Q5ZN47,N/A,N/A
,,,USA3B81,DISCOVER FINANCIAL SERVICES,US2547091080,N/A,N/A
,,,USAAKL1,JOHNSON CONTROLS INTERNATIONAL PLC,IE00BY7QL619,Automobiles & Parts,Automobiles & Parts
,,,ITAAWM1,PRYSMIAN SPA,IT0004176001,Electronic & Electrical Equipment,Electronic & Electrical Equipment
,,,USAAKZ1,TE CONNECTIVITY LTD,CH0102993182,Electronic & Electrical Equipment,Electronic & Electrical Equipment
,,,USA48T1,BLACKSTONE GRP INC,US09260D1072,N/A,N/A
,,,UKIJUU1,MONDI PLC,GB00B1CRLC47,General Industrials,General Industrials
,,,NETAPF1,UNIBAIL-RODAMCO-WESTFIELD,FR0013326246,N/A,N/A
,,,USA9X41,WABCO HOLDINGS INC,US92927K1025,N/A,N/A
,,,USA1NE1,LULULEMON ATHLETICA INC,US5500211090,N/A,N/A
,,,UKIJWS1,HARGREAVES LANSDOWN PLC,GB00B1VZ0M25,N/A,N/A
,,,USA1M91,CONCHO RESOURCES INC,US20605P1012,N/A,N/A
,,,USA1JP1,MERCADOLIBRE INC,US58733R1023,General Retailers,General Retailers
,,,USA1PJ1,VMWARE INC,US9285634021,Software & Computer Services,Software & Computer Services
,,,JPNHQM1,SONY FINANCIAL HOLDINGS INC,JP3435350008,N/A,N/A
,,,USA1WV1,ULTA BEAUTY INC,US90384S3031,N/A,N/A
,,,FRAFPG1,BUREAU VERITAS SA,FR0006174348,N/A,N/A
,,,SPACSL1,CAIXABANK SA,ES0140609019,N/A,N/A
,,,USAMIL1,MSCI INC,US55354G1004,N/A,N/A
,,,CAN1J21,FRANCO-NEVADA CORP,CA3518581051,N/A,N/A
,,,JPNHRF1,ZOZO INC,JP3399310006,N/A,N/A
,,,JPNHRV1,SEVEN BANK LTD,JP3105220002,N/A,N/A
,,,USAC771,VISA INC,US92826C8394,N/A,N/A
,,,USAA4T1,PHILIP MORRIS INTERNATIONAL INC,US7181721090,Tobacco,Tobacco
,,,NETAPI1,UNILEVER NV,NL0000388619,Food Producers,Food Producers
,,,USA2AC1,AMERICAN WATER WORKS COMPANY INC,US0304201033,N/A,N/A
,,,USACO41,AGNC INVESTMENT,US00123Q1040,N/A,N/A
,,,USAA681,TESLA INC,US88160R1014,N/A,N/A
,,,USAAUE1,BROADCOM INC,US11135F1012,N/A,N/A
,,,FRAFPU1,SUEZ SA,FR0010613471,Support Services,Support Services
,,,HKGDKN1,SJM HOLDINGS LTD,HK0880043028,Travel & Leisure,Travel & Leisure
,,,USA1RY3,DISCOVERY INC,US25470F3029,N/A,N/A
,,,JPNHTE1,HOSHIZAKI CORPORATION,JP3845770001,N/A,N/A
,,,ITAADQ2,EXOR NV,NL0012059018,N/A,N/A
,,,USAC3C1,VERISK ANALYTICS INC,US92345Y1064,N/A,N/A
,,,CAN1LZ1,DOLLARAMA INC,CA25675T1075,N/A,N/A
,,,HKGDMD1,WYNN MACAU LTD,KYG981491007,Travel & Leisure,Travel & Leisure
,,,USA3JV1,FORTINET INC,US34959E1091,N/A,N/A
,,,USACQT1,DOLLAR GENERAL CORP,US2566771059,N/A,N/A
,,,HKGDMW1,SANDS CHINA LTD,KYG7800X1079,Travel & Leisure,Travel & Leisure
,,,CAN1I11,CENOVUS ENERGY INC,CA15135U1093,Oil & Gas Producers,Oil & Gas Producers
,,,USAJWJ1,SENSATA TECHNOLOGIES HOLDING PLC,GB00BFMBMT84,N/A,N/A
,,,JPNHUJ1,DAI-ICHI LIFE HOLD,JP3476480003,N/A,N/A
,,,USAF4X1,SS&C TECHNOLOGIES HOLDINGS INC,US78467J1007,N/A,N/A
,,,GERCR11,BRENNTAG AG,DE000A1DAHH0,N/A,N/A
,,,SPACSU1,AMADEUS IT GROUP SA,ES0109067019,Support Services,Support Services
,,,USAK5L1,LYONDELLBASELL INDUSTRIES NV,NL0009434992,Chemicals,Chemicals
,,,USA8UX1,CBOE GLOBAL MARKETS INC,US12503M1080,N/A,N/A
,,,DENASW1,CHR HANSEN HOLDING A/S,DK0060227585,Chemicals,Chemicals
,,,ISRBFA1,AZRIELI GROUP,IL0011194789,N/A,N/A
,,,FRAFSZ1,EDENRED SA,FR0010908533,Support Services,Support Services
,,,USABQ91,KKR & CO INC,US48251W1045,N/A,N/A
,,,UKIKLO1,OCADO GROUP PLC,GB00B3MBS747,N/A,N/A
,,,USAK411,NXP SEMICONDUCTORS NV,NL0009538784,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,DENATK1,PANDORA A/S,DK0060252690,N/A,N/A
,,,HKGDPU1,AIA GROUP LTD,HK0000069689,N/A,N/A
,,,USAFQ11,GENERAL MOTORS CO,US37045V1008,Automobiles & Parts,Automobiles & Parts
,,,USADMO1,BOOZ ALLEN HAMILTON HOLDING CORP,US0995021062,N/A,N/A
,,,AUSHKM1,AURIZON HOLDINGS LTD,AU000000AZJ1,N/A,N/A
,,,JPNHUV1,POLA ORBIS HOLDINGS INC,JP3855900001,Personal Goods,Personal Goods
,,,AUSHKZ1,SCENTRE GROUP,AU000000SCG8,N/A,N/A
,,,JPNHUW1,OTSUKA HOLDINGS CO LTD,JP3188220002,N/A,N/A
,,,NORBDO1,Gjensidige Forsikring ASA,NO0010582521,N/A,N/A
,,,USAKA51,FLEETCOR TECHNOLOGIES INC,US3390411052,N/A,N/A
,,,USAOGD1,FIRST REPUBLIC BANK,US33616C1009,N/A,N/A
,,,ITAAZM1,CNH INDUSTRIAL NV,NL0010545661,Industrial Engineering,Industrial Engineering
,,,USAC311,TARGA RESOURCES CORP,US87612G1013,N/A,N/A
,,,USAMQK1,NIELSEN HLDGS PLC,GB00BWFY5505,N/A,N/A
,,,USA96E1,KINDER MORGAN INC,US49456B1017,N/A,N/A
,,,JPNHVE1,CALBEE INC,JP3220580009,Food Producers,Food Producers
,,,USAFVR1,HCA HEALTHCARE INC,US40412C1018,N/A,N/A
,,,USAF181,HUNTINGTON INGALLS INDUSTRIES INC,US4464131063,N/A,N/A
,,,SINBYQ1,MAPLETREE COMMERCIAL TRUST,SG2D18969584,N/A,N/A
,,,AUSHOA1,TREASURY WINE ESTATES LTD,AU000000TWE9,Beverages,Beverages
,,,UKIKTT1,GLENCORE PLC,JE00B4T3BW64,Mining,Mining
,,,CAN29Z1,AURORA CANNABIS INC,CA05156X1087,N/A,N/A
,,,USALDT1,MARATHON PETROLEUM CORP,US56585A1025,Oil & Gas Producers,Oil & Gas Producers
,,,SPACUB1,BANKIA SA,ES0113307062,N/A,N/A
,,,USASAB1,VEREIT INC,US92339V1008,N/A,N/A
,,,USA0C11,Fortune Brands Home And Security,US34964C1062,N/A,N/A
,,,USAF9Y1,XYLEM INC,US98419M1009,Industrial Engineering,Industrial Engineering
,,,UKIKZL1,EVRAZ PLC,GB00B71N6K86,Industrial Metals,Industrial Metals
,,,USAZW01,APTIV PLC,JE00B783TY65,Automobiles & Parts,Automobiles & Parts
,,,HKGHLZ1,HKT TRUST AND HKT LTD,HK0000093390,Fixed Line Telecommunications,Fixed Line Telecommunications
,,,AUSHQM1,VICINITY CENTRES,AU000000VCX7,N/A,N/A
,,,JPNHWH1,NEXON CO LTD,JP3758190007,N/A,N/A
,,,USAHTV1,CAPRI HOLDINGS LIMITED,VGG1890L1076,N/A,N/A
,,,USAHUX1,TRIPADVISOR INC,US8969452015,N/A,N/A
,,,HKGHNF1,SWIRE PROPERTIES LTD,HK0000063609,N/A,N/A
,,,USAI8V1,GUIDEWIRE SOFTWARE INC,US40171V1008,N/A,N/A
,,,USAIMV1,EPAM SYSTEMS INC,US29414B1044,N/A,N/A
,,,UKILAV1,NMC HEALTH PLC,GB00B7FC0762,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,USAJA91,SPLUNK INC,US8486371045,N/A,N/A
,,,USAJB51,PHILLIPS 66,US7185461040,N/A,N/A
,,,USAMZ01,FACEBOOK INC,US30303M1027,N/A,N/A
,,,USAK0Y1,SERVICENOW INC,US81762P1021,N/A,N/A
,,,USAK6F1,PALO ALTO NETWORKS INC,US6974351057,N/A,N/A
,,,JPNHXN1,JAPAN AIRLINES CO LTD,JP3705200008,Travel & Leisure,Travel & Leisure
,,,USBAEM1,KRAFT HEINZ CO,US5007541064,N/A,N/A
,,,UKIWWL1,DIRECT LINE INSURANCE GROUP PLC,GB00BY9D0Y18,N/A,N/A
,,,USBAGT1,WORKDAY INC,US98138H1014,N/A,N/A
,,,USBAGU1,DIAMONDBACK ENERGY INC,US25278X1090,N/A,N/A
,,,GERWUI1,TELEFONICA DEUTSCHLAND HOLDING AG,DE000A1J5RX9,Mobile Telecommunications,Mobile Telecommunications
,,,USBALJ1,ABBVIE INC,US00287Y1091,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,USBAMU1,NORWEGIAN CRUISE LINE HOLDINGS LTD,BMG667211046,N/A,N/A
,,,USBANZ1,ZOETIS INC,US98978V1035,N/A,N/A
,,,JPNHYS1,NIPPON PROLOGIS RET INC,JP3047550003,N/A,N/A
,,,GERXJO1,EVONIK INDUSTRIES AG,DE000EVNK013,Chemicals,Chemicals
,,,UKILCZ1,COCA COLA HBC AG,CH0198251305,Beverages,Beverages
,,,USBAVO1,VOYA FINANCIAL INC,US9290891004,N/A,N/A
,,,USBAWH1,IQVIA HOLDINGS INC,US46266C1053,Fixed Line Telecommunications,Fixed Line Telecommunications
,,,NZEOTH1,MERCURY NZ,NZMRPE0001S2,N/A,N/A
,,,JPNHZH1,PEPTIDREAM INC,JP3836750004,N/A,N/A
,,,JPNHZI1,NOMURA REAL EST MF (NEW),JP3048110005,N/A,N/A
,,,USBAZO1,COTY INC,US2220702037,N/A,N/A
,,,USBAZZ1,NEWS CORP,US65249B1098,N/A,N/A
,,,USBBAN1,HD SUPPLY HOLDINGS INC,US40416M1053,N/A,N/A
,,,USBBAM1,CDW CORP,US12514G1085,N/A,N/A
,,,GERXPY1,KION GROUP AG,DE000KGX8881,Industrial Engineering,Industrial Engineering
,,,JPNHZN1,SUNTORY BEVERAGE & FOOD LTD,JP3336560002,Beverages,Beverages
,,,GERXQZ1,VONOVIA SE,DE000A1ML7J1,N/A,N/A
,,,USBBFW1,RINGCENTRAL INC,US76680R2067,N/A,N/A
,,,USBBGR1,BURLINGTON STORES,US1220171060,N/A,N/A
,,,USBBHN1,VEEVA SYSTEMS INC,US9224751084,N/A,N/A
,,,NZEOTK1,MERIDIAN ENERGY LIMITED,NZMELE0002S7,N/A,N/A
,,,USBBJF1,WIX.COM LTD,IL0011301780,N/A,N/A
,,,USBBJP1,TWITTER INC,US90184L1026,N/A,N/A
,,,USBBLK1,ALLEGION PLC,IE00BFRT3W74,N/A,N/A
,,,USBBLY1,ARAMARK,US03852U1060,N/A,N/A
,,,USBBMD1,HILTON WORLDWIDE HOLDINGS INC,US43300A2033,Travel & Leisure,Travel & Leisure
,,,ITABBX1,MONCLER SPA,IT0004965148,Personal Goods,Personal Goods
,,,JPNIAX1,MEBUKI FINANCIAL GROUP,JP3117700009,N/A,N/A
,,,HKGHTY1,HK ELECTRIC INVESTMENTS,HK0000179108,N/A,N/A
,,,NETARR1,ALTICE EUROPE NV,NL0011333752,N/A,Software & Computer Services
,,,DENATS1,ISS AS,DK0060542181,N/A,N/A
,,,USA1LI3,ALPHABET INC,US02079K1079,Software & Computer Services,Software & Computer Services
,,,USBBST1,GRUBHUB INC,US4001101025,N/A,N/A
,,,CANSAW1,CANOPY GROWTH CORP,CA1380351009,N/A,N/A
,,,USBBTF1,ALLY FINANCIAL INC,US02005N1000,N/A,N/A
,,,USBBTM1,PAYCOM SOFTWARE INC,US70432V1026,N/A,N/A
,,,USBBUA1,SABRE CORP,US78573M1045,N/A,N/A
,,,JPNIBS1,SEIBU HOLDINGS,JP3417200007,N/A,N/A
